archive_id,english
newyorkstatemuse3201newy,True
journalofcinc78188486cinc,True
pubmed-PMC3954127,True
annalsofsouth79197980sout,True
amanualcommonin00pratgoog,True
cbarchive_133655_kinderhookfaunalstudiesiithefa1860,True
journalscientif00univgoog,True
verslagenenmede26natugoog,False
treatiseonbuildi00hulluoft,True
firstbiennialre00wincgoog,True
in.ernet.dli.2015.22191,True
biostor-88840,True
TOWNOFKEEWATINDI00SNSN08337.ome,True
JournalRoyalSoc60Roya,True
proceedingsofroy16roya,True
jstor-30060961,True
foodhabitsofseve862mabb,True
principlesofzolo00schi,True
introductiontopa00davirich,True
acataloguebriti00morrgoog,True
quarterlyjournal41188geol,True
danmarksfaunaill46dans,False
cbarchive_42149_recruitmentandgrowthofoystersp1990,True
ForbesE.1856FiguresAndDescriptionsIllustrativeOfBritishOrganicRemainsDiademaPseudodiadema,True
introductiontozo00daverich,True
bulletinsofameri357pale,True
cbarchive_109480_contributiontothebiogeographyo1962,True
listoffossilstyp00whit,True
ulothricaceaecha02haze,True
zoologicalrecor591922zool,True
northamericanind01grab,True
presidentsreport1922univ,True
philtrans08393862,True
boletindelasocie671996soci,False
jstor-1536068,True
adjustableclassi00browuoft,True
pubmed-PMC3914794,True
aberdeenunivers01abergoog,True
jstor-4060419,True
cbarchive_38156_dorids1868,True
catalogueoffossi00britrich,True
geologyofminneso95minn,True
dictionaryoffoss01lesl,True
biostor-118538,True
pennsylvaniageol00unse_9,True
CAT93975518009,True
recordsgeologic01indigoog,True
algaecountersrev25176,True
b22324379,False
leitfadenfurdasa00napl,False
stratigraphypale00dyeruoft,True
bulletinessexin12instgoog,True
europeanjournal44muse,True
jstor-1536164,True
bulletinnewyor1091907newy,True
jstor-30061470,True
lecturesoncompar00owe,True
lowerpeninsulaa00survgoog,True
b28064082,True
bulletinofzoolog55inte,True
palaeontol43419611962pala,True
jstor-3221754,True
b24852946,False
unitedstatesexpl07unitrich,True
impactoftownonbr00sher,True
biology0000zwol,True
cu31924024759510,True
introductiontoge00scotrich,True
in.ernet.dli.2015.285874,True
biologicalbullet97mari,True
transactionsmic38ameruoft,True
generalembryolog061956hubr,True
bibliographyinde19851geor,True
outlineofhistory00frit,True
beitrgezurkenn13nits,False
investigationsf00glasgoog,True
catalogueofmarin03verr,True
DTIC_AD0461146,True
jstor-30055043,True
cbarchive_38041_noticesofrecentadditionstothem1878,True
hampshirehardyco00west,True
geologyofminneso31geolrich,True
jstor-2452731,True
commonfossilsofp00hosk_0,True
onrnatellagraci00davegoog,False
ectoproctabryozo13mcki,True
jstor-1630046,True
abibliographyoh00derbgoog,True
earlypennsylvani18lear,True
revuecritiquedep51901coss,False
in.ernet.dli.2015.38743,True
zoologischerjahr1890astaz,False
naturalscience09lond,True
pacificscien101956110univ,True
principlesofphys01carp,True
biostor-103916,True
memoirsofgeoi171880geol,False
transactionsofmi13micr,True
jstor-30055450,True
proceedingsoflin72linn,True
internationpaleo1909royauoft,True
catalogueofcolle00sedg,True
b29980240,True
cihm_14763,True
RecordsSouthAus31Sout,True
simpsonparkmount00grea,True
jstor-1627095,True
cu31924074095278,True
biostor-88366,True
ecologicalanimal00hess,True
DTIC_ADA131664,True
scottishnaturali9719scot,True
detkongeligedans8511kong,True
RogickStudiesOnMarineVII1956,True
journalroyalsoc00roya,True
naturaenovitate101888berl,False
MemoirsNational21Nati,False
memoirsnational10natia,True
jstor-1766350,True
atollresearchbuno54smita,True
lifeingeochainof00dawsrich,True
michiganbeingco00wincgoog,True
verhandlungender1921kkge,False
americangeologi58wincgoog,True
cu31924004249235,True
amanualcommonin01pratgoog,True
cu31924074095476,True
americangeology00emmogoog,True
statisticalmetho00daveuoft,True
reportstateboar05survgoog,True
contributionsfr14labogoog,True
cataloguemi00winc,True
jstor-1536413,True
giornaledis3219181920isti,False
classificationof00blac,True
reportongeologi00hallgoog,True
boletindelasocie701999soci,False
geomorphologysed00meis,True
jstor-2450393,True
palaeontology191976pala,True
EcossistemasMarinhosRecifesPraiasEManguezais,False
ERIC_ED050990,True
biostor-97614,True
bibliographiainv02nati,True
biostor-98392,True
biostor-93927,True
cbarchive_133701_maastrichtianbrachiopodsfromth1949,True
annualreport192102onta,True
RogickStudiesOnMarineXI1959,True
cu31924074096565,True
quarterlyjourna501894geol,True
technicalpublica14newy,True
bibliographynor00whitgoog,True
proceedingsindi02sciegoog,True
apopularandprac00chapgoog,True
bulletinofgeolo141903geol,True
reportonprogress1920unit,True
introductiontoz01davegoog,True
reportonprogres09musegoog,True
bulletinofbritis15histlond,True
jstor-1631124,True
rovartanilapokha56magy,False
jstor-108552,True
studyofmarinefou00momm,True
biostor-88834,True
bibliographyand00weekgoog,True
northamericanin01shimgoog,True
asynonymiccatal00distgoog,True
alaskaharriman11harrrich,True
revuecritiquede01cossgoog,False
plasticmooringbu00dris,True
jstor-20020422,True
annualreport190402onta,True
carnegieinstitut306carn,True
jstor-1627287,True
veliger4812006cali,True
bulletinofzoolog56inte,True
somedeepboringsi00udde,True
bibliographyofpr00thomrich,True
zoologischerjahr1900staz,False
ohiojournalofsci22ohio,True
naturaenovitate111889berl,False
biostor-134799,True
bub_gb_rogsAAAAYAAJ,False
cbarchive_133664_somenewvarietiesofspiriferline9999,True
northamericanpal186coll,True
DTIC_ADA204427,True
decapodcrustacea00verr,True
palaeontology18121975pala,True
publications01survgoog,True
RecordsSouthAus4Sout,True
americanjournalo44150newh,True
biostor-100781,False
memoirsgeologic05indigoog,True
seasidebookbeing00harviala,True
annualreportofbo1904smith,True
biostor-116841,True
jstor-30059344,True
historyofberwick4521berw,True
ERIC_ED030579,True
svenskavetenskap32kung,False
in.ernet.dli.2015.26590,True
diepelagischenco00gies,True
asynopsisameric00bassgoog,True
NAGT196601,True
journalofroyalmi1891roya,True
revuecritiquedep16pari,False
biostor-88863,True
poissons00doll,False
biostor-94418,True
polyembryonicdev00pattrich,True
biology00mink,True
storyaboulderor01geikgoog,True
oceanusv1002wood,True
naturalistsguid00mayngoog,True
storyanimallife00lindgoog,True
biostor-78021,True
in.ernet.dli.2015.28155,True
ERIC_ED325121,True
spechtsferrymidd326perr,True
jahresberichtde02graugoog,False
fieldguidetoatla00kenn,True
mipc-denix_osd_mil,True
guidetorocksmine05illi,True
in.ernet.dli.2015.74705,True
palontologyinv00wood,True
scamitnewslette34sout,True
collegiatedictio00penn,True
bulletind171819891990soci,False
seasidestudiesin00agasrich,True
jstor-1763663,True
jstor-2450692,True
cu31924004049338,True
unityorganismor01rittgoog,True
biostor-92702,True
papersfromtortug92131918carn,True
conditionsoffoss00hart,True
fieldguidetopreh00davi,True
cbarchive_110748_anmerkungenzupiersigsbeitragzu1878,True
reportprogress43penngoog,True
internationpaleo1913royauoft,True
dli.zoological.records.051.03,True
biostor-89174,True
thoughtsonanimal1846mant,True
DTIC_AD0408120,True
cataloguebrithym00britrich,True
jstor-111334,True
cu31924004543447,True
journalcinnhist910887cincuoft,True
jstor-2449914,True
jstor-4062440,True
biostor-105815,True
geologicallit18981899geol,True
voyageofchalleng02thom,True
journalofcincinn20cinc,True
journalofroyalm1890roya_0,True
michiganbeingcon00winc,True
annualreportofbo1920smit,True
philtrans07162575,True
geologicalrecor07unkngoog,True
jstor-2452084,True
danishingolfexpe0602ingo,True
geomorphicvariab00moss,True
zoologischeranze15deut,True
cihm_44567,True
journalproceedi741940roya,True
elementarygeolog00coleuoft,True
ost-biology-palaeontologyinv032190mbp,True
cambrianordovici00mary,True
dli.zoological.sfs.033,True
jstor-1634617,True
cu31924003418229,True
animallifeasaffe00semp,True
bulletinuniteds12sgoog,True
inkwell19410528arms,True
anatomyofinverte01siebuoft,True
effectofbottomse00mura,True
jstor-2463988,True
RockfieldQuarterlyMaryRogick2007,True
freshwaterbiolog00wardrich,True
palaeontology16341973pala,True
b21923218_0002,True
jstor-30067840,True
proceedingsroyaliiiroya,False
in.ernet.dli.2015.29696,True
fisherycircular295unit,True
biostor-88372,True
jstor-1641555,True
elementsofcompar00gege,True
naturalconditio00sempgoog,True
cbarchive_107353_thebryozoanfaunaofthegalapagos1878,True
smithsoniancontr31979smit,True
in.ernet.dli.2015.52300,True
DTIC_AD0334433,True
economicalgeolog01wort,True
jstor-3220402,True
01categorizationli00onta,True
b22414654,True
guidetogalleries00roya,True
geologyinfieldju02geolrich,True
reportonactinia00mcmugoog,False
generalembryolog041952hubr,True
marineestuarinee00yent,True
onsilurianforma00haswgoog,True
animalparasitesm00bene,True
cbarchive_38716_hydroidenundbryozoen1873,True
in.ernet.dli.2015.42296,True
101593520.nlm.nih.gov,True
cbarchive_54752_somehydroidsofsouthchina1863,True
studynatuhistory00agasrich,True
newyorkstat2192201919newy,True
geologicalrepor00shergoog,True
ser9annalsmagazi04londuoft,True
congressionalse36offigoog,True
lecturesoncompar00owenuoft,True
methodsofstudyin00agasrich,True
geodiversitas19muse,False
bub_gb_wHM2AQAAMAAJ,False
subsurfacegeolog61work,True
jstor-20520143,True
jstor-3221755,True
jstor-1645068,True
boletndelarealso15real,False
catalogueofstrat00geolrich,True
transactionsproc23roya,True
bulletinsofameri114346192526pale,True
expditionantar1909afran,False
bulletinbureauf00bowegoog,True
annalsmagazineof3171866lond,True
oceanographicobs1971unit,True
jstor-3221412,True
mobot31753003645915,False
voyageofchalleng01thom,True
bulletinofnatura552natu,True
in.ernet.dli.2015.448885,True
biostor-90761,True
b22006412_0002,True
stratigraphyofor00elli,True
redescriptionoft00frit,True
cu31924003014648,True
textbookofpaleon01zittrich,False
syllogeus60nati,True
annalsmagazineof531879lond,True
bulletinofzoolog51inte,True
archivfurgeschic7811berl,False
jstor-1764398,True
proceedingsroya47roya,False
anatomyofinverte00sie,True
mmoires06inst,False
geologyofnonmeta00grabrich,True
sibogaexpeditie75sibo,False
bulletinofgeolo221911geol,True
divn2international1904royauoft,True
annualreportofro5051roya,True
biostor-100932,True
Visitorsquotgui00AmerA,True
greatwidesea009610mbp,True
bulletinofunited173nick,True
GaleGroupGrzimeksAnimalLifeEncyclopedia2ndVol2Protostomes,True
jstor-3221979,True
annualreport08instgoog,True
biostor-79755,True
cbarchive_134739_theevolutionofthebrachiopoda1864,True
annualreportofst1894geol,True
biostor-118631,True
DTIC_AD0281104,True
harrimanalaskase12harrrich,True
cihm_991296,True
DTIC_AD0403128,True
carnegieinstitut291carn,True
proceedingsoflin69linn,True
textbookembryol00woodgoog,True
biostor-81208,True
palaeontology22121979pala,True
jstor-1628582,True
descriptionsofne00ulri,True
ost-biology-a_manual_of_the_common_invertebrate_anim,True
biostor-89818,True
jstor-20489563,True
historicalgeolog00dunb,True
synonymiccatalog00jellrich,True
jstor-25119064,True
bulletinofessexi03esse,True
biostor-118709,True
cihm_64139,True
jstor-2453528,True
proceedingscali01frangoog,True
seasidestudiesin00agas_0,True
geologicalmagaz55woodgoog,True
studentslyellpr00juddgoog,True
cbarchive_39855_sessileeyedcrustacea1840,True
nomenclatorzool00wiengoog,False
annualreportofc190405harv,True
researchreport198487univ,True
fossils00walk,True
palontologyfos00romi,True
bulletingeologi00geolgoog,True
bibliographyinde105mart,True
bulletinunitedst19311958unit,True
natureinmotion00burt,True
pubmed-PMC3133996,True
jstor-1627472,True
bulletin21survgoog,True
biostor-79754,True
zoologischerjah00unkngoog,False
gov.uspto.patents.application.10089450,True
introductiontozo00dave,True
jstor-1636733,True
DTIC_ADA313551,True
bibliographyofoh00derbrich,True
biostor-93097,True
guideleafletgeol1961odom,True
bulletin08geolgoog,True
ost-biology-lecturesoncompar00owe,True
mecummicrotovade00leearich,True
cbarchive_41840_kirchenpauer18741873,True
biostor-93399,True
annualreportboa04musegoog,True
guideleafletgeol1954ekbl,True
finalreportonstu00grie,True
bulletinofbritis50zoollond,True
zoologischerjahr1890staz,False
kunglsvenskavete61kung,False
in.ernet.dli.2015.214765,True
generalguidetobr1901brit,True
annalsmagazineof1719unse,True
jstor-30056395,True
generalguide31amer,True
bulletinofbritis17geollond,True
proceedingsoflin68linn,True
adventurebookofu00rayg,True
bub_gb_Yu4JAQAAIAAJ,False
atreatiseonbuil02hullgoog,True
cbarchive_54286_marinevegetationofcapeannessex1964,True
palaeontology12121969pala,True
jstor-2450562,True
palaeontology9341966pala,True
ERIC_ED166006,True
biostor-97659,True
jstor-2448900,True
cbarchive_35056_ueberdieanatomieundsystematisc1863,True
marylandgeo511913mary,True
postilla2252001peab,True
cbarchive_101249_thebiotaofthesanbernardinomoun1906,True
biostor-95314,True
DTIC_ADA033547,True
archivfurgeschic0812berl,False
naturalistsassis00kings,True
boletindelasocie742003soci,False
handlistofgenera01shar,True
b2153598x,True
bulletinofbritis32muse,True
catalogueoftypes03frit,True
biostor-105793,True
bub_gb_7KlAAAAAcAAJ,False
culturemethodsf00galt,True
bulletinnewyork00unkngoog,True
jstor-30056736,True
reportofdanishbi09dans,False
cu31924003873530,True
cihm_82852,True
libytheidae14page,False
bulletinofbritis02brit,True
zitteliana101983baye,False
cihm_26425,True
DTIC_AD0414357,True
textbookofembryo02kors,True
jstor-2453876,True
internationpaleo1910royauoft,True
proceedingsofaca02acaduoft,True
edinburghnewphi07rogegoog,True
annalidelmu8081197477muse,True
cihm_87716,True
guidebooksofexcu04inte,True
MemoirsMuseumVi61MuseA,False
geologymineralre00root,True
pnreports07canauoft,True
biostor-89322,True
biostor-100539,False
manualoflibraryc00browrich,True
transactionsofcl01clif,True
yalecollegeinsom00exec_0,True
specialscientifi401usfi,True
DTIC_ADA152031,True
phosphorescencei00pete,True
cbarchive_39856_anewwestindiantanaid1840,True
bulletinofwiscon1119wisc,True
conciseoxforddic00alla,True
geologicalmagazi4101903wood,True
biostor-88483,True
8BiologyAgricultureSite,True
proceedingsofuni301906unit,True
reportonprogress1927unit,True
bulletinofunited301910unit,True
contributionston03aga,True
journalofroyalmi1917roya,True
specialscientifi572usfi,True
bulletinsofameri237238pale,True
bulletin42geol,True
reportonprogress1949unit,True
b2813445x,True
publication00divigoog,True
b21926037_0002,False
biostor-79709,True
americangeologi98wincgoog,True
statisticalmetho00daverich,True
TransactionsRoy60Roya,True
chicklit2nochick00fict,True
NHM251872,False
in.ernet.dli.2015.351341,True
redironoreseast00burcgoog,True
listofmarineinve00rath,True
cbarchive_36134_zoophytes1846,True
journalofentomol11pomo,True
annalsmagazineof641889lond,True
TDA_Appendices,True
b28133298_0001,False
pubmed-PMC3929388,True
boletindelasocie5253198182soci,False
jstor-25138750,True
cyclopidaecalan00marsgoog,True
genusgyrocotylei00watsrich,True
catalogueofscien19royauoft,True
biostor-93795,True
microtomistsvad00leegoog,True
cihm_38487,True
cu31924090274410,True
bulletinamerica03histgoog,True
annalsofnaturalh7184unse,True
bulletinofmuseum15harv,True
reportonprogres10musegoog,True
collectedpapers00lindgoog,True
b24876483,True
illustratedlibra11amer,True
mobot31753003646087,False
catalogueoffossi2190brit,True
marvelsofpondlif61slac,True
palae2534198219701982pala,True
lifeonearthitso01philgoog,True
transactionsman10socigoog,True
americanjournal368unkngoog,True
departmentcomme00bowegoog,True
b28076655,True
journalofwashin394019wash,True
in.ernet.dli.2015.29801,True
cbarchive_40374_annandale31921,True
amanualelementa03lyelgoog,True
b21907134,False
malacologia329091inst,True
bulletinofzoolog58inte,True
naturalistsguide00davi,True
jstor-30054330,True
proceedingslite01mancgoog,True
proceedingscali10sciegoog,True
jstor-1625976,True
annalsmagazineof471870lond,True
predesignreport1971brow_1,True
smithsonianmisce1401961smit,True
introductiontost1921shim,True
studyofmarinefou00mommpdf,True
catalogueastrat00ferrgoog,True
proceedings3519141915roya,True
jstor-4058870,True
bulletinofbritis1419brit,True
journalcinnhist1188cincuoft,True
postilla2131997peab,True
jstor-111732,True
biostor-118159,True
deutschesdpola15deut,False
redescriptiono00frit,True
cbarchive_53002_diebryozoendeswestlichennorweg9999,True
transaction1820195759kent,True
methodsstudyinn00agasgoog,True
28thannualtrista06coll,True
pitturanapoletan00caus,False
bulletinsofameri301pale,True
collectedpapers00bassgoog,True
geologyofportion00snid,True
microtomistsvad05leegoog,True
biostor-92242,True
guidetofossilinv00brit,True
rsultatsdescam23albe,False
buddinginlarvaof00gree,True
DTIC_ADA058953,True
biostor-100723,True
zoologischerjahr1896staz,False
annalsmagazineof551880lond,True
zoologischerjahr188301staz,False
philtrans03723032,True
b29979869_0001,True
classificationo000blac,True
b2491874x,True
cihm_05877,True
biostor-103008,True
biostor-93392,True
pubmed-PMC3853742,True
annualreportre02newy,True
cataloguetypesp00clargoog,True
biostor-90150,True
dli.zoological.sfs.041,True
cu31924074095351,True
contributionsi5202012losa,True
gayana6062199698univ,False
northamericanind017749mbp,True
jstor-3220318,True
n4annualreport56newyuoft,True
invertebratezool00robe,True
biostor-100030,True
strangestthingsi00henr,True
geologyofnewyork00reed,True
biostor-88886,True
biostor-89636,True
annalsmagazineof6189unse,True
cu31924058803507,True
manuallibrarycl01browgoog,True
biologicalsurvey0205proc,True
reportprogress08survgoog,True
anthozoa23carl,False
cataloguecollec00carpgoog,True
northamericanind02grab,True
bulletinofbureau3111911unit,True
historyofbritish01hincuoft,True
quarterlyjourna211865geol,True
ChicagoNaturalistV4N1,True
biostor-118612,True
dieklassenundord31bron,False
DTIC_ADA161755,True
jstor-1643178,True
culturemethodsfo00galt,True
jstor-1642539,True
guidetosowerbysm00smit,True
jstor-4061635,True
bulletin72unkngoog,True
sibogaexpeditie18sibo,False
annalsmagazineof381861lond,True
pubmed-PMC3097016,True
avicenniarevista1720univ,False
geologyofminneso00geol,True
vademecummicroto00leearich,True
journaloflinnean28190003linn,True
afamiliarcompen00hillgoog,True
bulletinofbritis30zoollond,True
cbarchive_132081_thesuccessionoffaunasintheport1893,True
proceedingsofio221915iowa,True
valuableartliter04amer,True
subsurfacegeolog00cady,True
bub_man_0136e7bf645ccabf1ae057ccc40f2972,False
cu31924090292669,True
biostor-92787,True
b28118583,False
introductiontopa00pear,True
seashoreanimalso00john,True
presidentsreport1926univ,True
report02geolgoog,True
in.ernet.dli.2015.11922,True
microscopydrink02whipgoog,True
cbarchive_120201_thefloraoftheesmaraldaformatio1878,True
historyoflife00mcal,True
acourseininvert01pratgoog,True
northernarcticin05natu,True
jstor-1639032,True
annualreportofc188687harv,True
cbarchive_133937_mississippianbrachiopodsfromth1967,True
jstor-30060724,True
zoologicalrecor321895zool,True
cbarchive_123223_themarinefaunaofqueensland1909,True
cbarchive_131937_themarinecarboniferousofnorthe1917,True
daemondarwin00couegoog,True
greatoutdoorsboo00harr,True
reportonprogress19unit,True
zoologischerjahr1888staz,False
palaeontology16121973pala,True
biostor-1471,True
generalembryolog071957hubr,True
preliminaryrepo00minegoog,True
bulletinsofameri306308pale,True
whendinosaursroa00gall,True
cu31924003403098,True
recordsofindianm01indi,True
cbarchive_52853_nudibranchia1899,True
annalsofsoutha311934sout,True
in.ernet.dli.2015.30783,True
4739098.0001.001.umich.edu,True
fossilechiniofwe00jackuoft,True
stratigraphicfau00kind,True
jstor-1764170,True
bulletinofbritis41zoollond,True
jstor-30056577,True
textbookofgeolog005544mbp,True
proceedingsofaca02acad,True
jstor-1764171,True
catalogueofbooks06britrich,True
cu31924074096599,True
synopsisofameric00nick,True
historyofcreatio02haec_0,True
cbarchive_53007_phyllaplysia1956,True
annalsmagazineof5121883lond,True
biostor-106289,True
cambridgenatural02harmiala,True
in.ernet.dli.2015.232886,True
rivistaitalianad01mila,True
uebermesodermbil00schu,False
elementsofzolo00tenn,True
bulletinbuffalo03sciegoog,True
stratigraphystru00wood,True
deutschlandspet00giebgoog,False
cbarchive_33692_us_maine_eastport_fauna_bull_e1871,True
cu31924001155666,True
florafaunaofdevo00bigs,True
in.ernet.dli.2015.220726,True
in.ernet.dli.2015.37669,True
advancedtextboo04pagegoog,True
geologicalmagazi411894wood,True
bulletinofbritis47brit,True
cu31924003070723,True
proceedingsofb1031990biol,True
bulletinofbritis52zoollond,True
biostor-102856,True
jstor-30058734,True
biostor-100807,True
biostor-88305,True
geologyenvirons00herrgoog,True
hydrographicalbi02nord,True
seasidenaturalis00coul,True
jstor-1758944,True
in.ernet.dli.2015.221195,True
mobot31753002106273,True
biostor-93403,True
biostor-80553,False
transactionsand08unkngoog,True
DTIC_ADA333709,True
bulletinnatural00brungoog,True
bryozoaofpacific01osbu,True
biostor-100748,False
cbarchive_47394_acollectionoflepidopterafromjo1840,True
wondersgeologyo00jonegoog,True
centennialhistor00oliv,True
oceanographicmea00lafo,True
preliminaryfaun00clel,True
b28132920,False
cbarchive_54721_noticeofrecentadditionstothema1878,True
zoologischerjah10napogoog,False
transactionsofzo13189195zool,True
naturalistsuniv00cassgoog,True
publicationmich11survgoog,True
biostor-75750,True
geologicalbiolo00willgoog,True
zologytextbook00cockrich,True
PaleoenvironmentsClassificationAndDiageneticAspectsOfIronstonesInTheMesozoicSedimentsOfElMagharaArea,True
freshwaterbiolo00edmogoog,True
derteutoburgerw00andrgoog,False
fossils00rudo,True
biostor-99433,True
quarterlyjournal77192geol,True
jstor-2447651,True
annualreportofco18newyuoft,True
internationalca01britgoog,True
paradiseidae02roth,False
cliffsmemorypowe00brow,True
zoologyal00macarich,True
quarterlyjourna21londgoog,True
smithsonianyear1965smit,True
bulletinunited1031919unit,True
anatomyofinverte00sieb,True
jstor-30059337,True
jstor-1644839,True
keystomarineinve00smit,True
morphologysystem00chee,True
DTIC_ADA231951,True
palaeontology8341965pala,True
bulletinofbritis33brit,True
reportonprogress1928unit,True
biostor-82652,True
cbarchive_109496_descriptivecatalogueofthezooph1840,True
studentshandboo04unkngoog,True
biostor-98875,True
geologynaturalre00gallrich,True
biostor-81198,True
groundwaterchara00reic,True
methodsstudyinn02agasgoog,True
annualreportofcu1891harv,True
manuallibrarycl00browgoog,True
cbarchive_37235_serotoninanddopaminehaveopposi1899,True
contrib42343819911993losa,True
naturalhistoryn07kaygoog,True
biostor-76346,True
TransactionsRoy125Roya,True
reminiscencesam00westgoog,True
structureofjacks00sher,True
biostor-93410,True
biostor-44,True
cbarchive_109363_fossilandrecentbryozoaofthegul1878,True
grzimeksanimalli01grzi,True
biostor-88476,True
oriskanyfaunaofb00claruoft,True
biologicalbullet188mari,True
cu31924004613364,True
zoologischerjahr1889staz,False
jstor-2456402,True
contributionstog00vaugrich,True
2BiologyiAgriculture,True
jstor-30055774,True
principlesofstra00grabuoft,True
annotationescon02zrgoog,False
foldtanikozlony1234magy,False
presidentsreport1944univ,True
b22323272,True
waldolschmittpa00schms,True
jstor-1536548,True
bub_gb_F7kyAQAAMAAJ,True
in.ernet.dli.2015.23969,True
jstor-1633726,True
annalsandmagazi01unkngoog,True
MemoirsQueensla42Quee,False
roleofmicrofossi126coop,True
rivistaitalianad11mila,True
annualreport20instgoog,True
geologicalobserv00woodrich,True
jstor-3220533,True
preliminaryrepor00missrich,True
cbarchive_37933_arevisionofthespeciesofsertula1950,True
upperordovicianf02roys,True
biostor-89293,True
in.ernet.dli.2015.534470,True
naturalistsdirec1905cass,True
biostor-93731,True
cbarchive_132099_thedevonianandlowercarbonifero1895,True
textbookofpalaeo01zittuoft,True
naturalhistoryof27newyuoft,True
cu31924004550616,True
siluricfungifrom00loom,True
biostor-74972,True
lowerpeninsula1800romi,True
jstor-1630073,True
biologicalbullet174mari,True
proceedingsgeol01assogoog,True
microtomistsvad01leegoog,True
bulletinnewyorks11892newy,True
tubicolousanneli00bush,True
annualreportfory1958united,True
jstor-1628267,True
journalofanindex00anatuoft,True
waltersburgsands160swan,True
biologicalbullet112mari,True
traitedezoologie05dela,False
elementscompara00gegegoog,True
biostor-85554,True
jstor-2448902,True
b21308500,True
jstor-1635143,True
jstor-1623516,True
ldpd_6985177_000,True
jstor-30054348,True
actasocprofauna06fenngoog,True
annualreport40newyuoft,True
jstor-30056811,True
b20397197,True
cu31924000939904,True
cbarchive_132062_paleogeographicandgeologicsign1890,True
jstor-2450978,True
bibliographiazo111905conc,False
annualreportofre571newy,True
canadianfieldnat08otta,True
in.ernet.dli.2015.232861,True
jstor-2448698,True
microscopistmanu00wythrich,True
antarcticbibliog21doum,True
shortercontribut00whit,True
bulletinofmuseu56harv,True
biostor-78981,True
voyagechallenge02thomgoog,True
congressionalse05offigoog,True
cu31924074096524,True
cbarchive_41033_thelandmammalsofnewfoundland1863,True
biostor-91267,True
biostor-93754,True
bulletinsofameri258894193941pale,True
AucklandMuseumAnnualReport1920-1921,True
memoirsgeologic34unkngoog,True
in.gazette.1968.63,True
biologyofinverte00wilm,True
in.ernet.dli.2015.25215,True
financialstatem01survgoog,True
cu31924024737136,True
bub_gb_rbIpAQAAIAAJ,False
alistpublicatio00instgoog,True
canadianiceagebe00dawsuoft,True
naturalhistoryco00harr,True
annualreport190300onta,True
stepbystepaboutm00cwem,True
cu31924012130534,True
biostor-118468,True
americanjournal98unkngoog,True
jstor-2447657,True
bulletinnewyork801905newy,True
manualofgeologyo02geoliala,True
laboratorydirect00shuluoft,True
philtrans00036699,True
introductiontopa00daviuoft,True
bub_gb_n7Y4AAAAIAAJ,True
in.ernet.dli.2015.91844,True
philtrans04928176,True
cihm_43294,True
cbarchive_100340_thehydroidaofthepacificcoastof1902,True
geomorphologysedmeis,True
jstor-2454600,True
in.ernet.dli.2015.42127,True
geologyvegetabl00davigoog,True
biostor-1499,True
internationalca43britgoog,True
fversigtafkong351878kung,False
palaeontology31121988pala,True
b21506802,True
cbarchive_135553_kbryozoa9999,True
cbarchive_35974_diepterobranchierdesindischeno1910,True
cbarchive_133718_eifelianbrachiopodsfrompadaukp1949,True
bulletinofzoolog53inte,True
b2485797x,True
acourseininvert00unkngoog,True
proceedingsofthe020220mbp,True
jstor-2450446,True
anintroductiont00macagoog,True
biostor-92637,True
gov.uspto.patents.application.10087621,True
in.ernet.dli.2015.462236,True
biostor-90951,False
principlesofbiol00hama,True
devonianplates00mary,True
jstor-2450906,True
stratigraphypen00usgoog,True
bulletinofmuseu19harv,True
proceedingsindi00meetgoog,True
jstor-1764169,True
biostor-92650,True
naturalhistoryo00forb,True
britishzoophyte00penngoog,True
TheMarineFaunaOfQueensland1909,True
bibliothecazool02engegoog,False
cbarchive_37053_feeding9999,True
proceedingsoflit1818lite,True
cbarchive_107372_bemaerkningeroverdetadriatiske1853,True
cbarchive_37521_ecologyandnaturalhistoryofasta1971,True
pendletoncounty00west,True
biostor-88356,True
topographyandge01barrgoog,True
DTIC_AD0289860,True
DTIC_ADA210020,True
RogickStudiesOnFreshXV1945,True
reportonpaleontopt204newjiala,True
bulletinofgeolog30geol,True
bulletinunitedst1061920unit,True
journallinneans02londgoog,True
cu31924022564755,True
palaeontology19341976pala,True
australianzoolog8193roya,True
jstor-1759078,True
jstor-2449571,True
geologist00mackgoog,True
DTIC_ADA098249,True
annualreportof4821894newy,True
kunstformenderna01haec,False
panamericangeolo71891desm,True
b24758061,True
catalogueoffossi4192brit,True
bulletinuniteds54unkngoog,True
jstor-1764065,True
vertebratefaunao38appl,True
statisticalmeth00davegoog,True
jstor-3221535,True
RogickAnEcologicalEffect1940,True
palozoologische00reicgoog,False
lifeofpastintr00simp,True
journalofroyalmi211roya,True
biostor-79336,True
miocene02mary,True
cu31924029524091,True
lowersilurianbra00winc,True
manualelement00lyelrich,True
synoptickeytophy00alle,True
jstor-2452409,True
economicgeology00clapgoog,True
ebook_09230,False
pubmed-PMC4141250,True
acomprehensiveg01grabgoog,True
foodhabitsofmall00mcat,True
shortpapersongeo170temp,True
bad0844.0001.001.umich.edu,True
journalofbombay781981bomb,True
DTIC_ADA110760,True
partigeologyapo01snidgoog,True
plattevillegalen502will,True
reportuponinvert01verr,True
handlistofgenera03shar,True
generalguidetobr1903brit,True
globalbioeventsc0000igcp,True
reportonprogress1929unit,True
professionalpap101sgoog,True
bulletinofbritis53zoollond,True
jstor-2556283,True
